city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,id
Latrobe,Latrobe,PA,Pennsylvania,42129,Westmoreland,40.3125,-79.3826,1840001142
DeFuniak Springs,DeFuniak Springs,FL,Florida,12131,Walton,30.7123,-86.1208,1840015011
Williamsburg,Williamsburg,FL,Florida,12095,Orange,28.4015,-81.4461,1840029100
Olivette,Olivette,MO,Missouri,29189,St. Louis,38.6724,-90.3786,1840009743
Baldwinsville,Baldwinsville,NY,New York,36067,Onondaga,43.157,-76.3318,1840004330
Sound Beach,Sound Beach,NY,New York,36103,Suffolk,40.9578,-72.9726,1840005099
Winters,Winters,CA,California,6113,Yolo,38.532,-121.9781,1840021484
Aibonito,Aibonito,PR,Puerto Rico,72009,Aibonito,18.1398,-66.2659,1630035609
Glenside,Glenside,PA,Pennsylvania,42091,Montgomery,40.1032,-75.1517,1840005462
Breckenridge,Breckenridge,CO,Colorado,8117,Summit,39.4995,-106.0433,1840021428
Interlaken,Interlaken,CA,California,6087,Santa Cruz,36.9505,-121.7363,1840017653
Southgate,Southgate,FL,Florida,12115,Sarasota,27.3082,-82.5096,1840029078
Medina,Medina,NY,New York,36073,Orleans,43.2197,-78.3888,1840004264
Strathmore,Strathmore,NJ,New Jersey,34025,Monmouth,40.4018,-74.2193,1840005451
Greenville,Greenville,NY,New York,36119,Westchester,40.9981,-73.8194,1840133415
Seville,Seville,OH,Ohio,39103,Medina,41.0208,-81.8671,1840011714
Kenai,Kenai,AK,Alaska,2122,Kenai Peninsula,60.5619,-151.1985,1840023421
Wilson,Wilson,PA,Pennsylvania,42095,Northampton,40.6844,-75.2407,1840000984
Carnegie,Carnegie,PA,Pennsylvania,42003,Allegheny,40.408,-80.0861,1840001214
Aubrey,Aubrey,TX,Texas,48121,Denton,33.2872,-96.9622,1840019387
Pittston,Pittston,PA,Pennsylvania,42079,Luzerne,41.3274,-75.7885,1840000766
Holly Springs,Holly Springs,MS,Mississippi,28093,Marshall,34.7768,-89.4466,1840014644
Rio Bravo,Rio Bravo,TX,Texas,48479,Webb,27.3648,-99.482,1840021001
Withamsville,Withamsville,OH,Ohio,39025,Clermont,39.0628,-84.2808,1840007390
Kaufman,Kaufman,TX,Texas,48257,Kaufman,32.5769,-96.316,1840019450
Campbell,Campbell,OH,Ohio,39099,Mahoning,41.0777,-80.5904,1840000926
Guadalupe,Guadalupe,CA,California,6083,Santa Barbara,34.9608,-120.5735,1840020467
Providence,Providence,UT,Utah,49005,Cache,41.7033,-111.8121,1840020115
Milan,Milan,MI,Michigan,26161,Washtenaw,42.0816,-83.6853,1840003170
Oroville East,Oroville East,CA,California,6007,Butte,39.4947,-121.4866,1840074539
Estes Park,Estes Park,CO,Colorado,8069,Larimer,40.3699,-105.5216,1840021382
Waite Park,Waite Park,MN,Minnesota,27145,Stearns,45.5313,-94.2528,1840009989
Antigo,Antigo,WI,Wisconsin,55067,Langlade,45.1413,-89.1556,1840001565
Park City,Park City,KS,Kansas,20173,Sedgwick,37.8103,-97.3255,1840009870
Forsyth,Forsyth,MO,Missouri,29213,Taney,36.686,-93.1016,1840008806
McGregor,McGregor,FL,Florida,12071,Lee,26.5611,-81.9134,1840029055
Cheraw,Cheraw,SC,South Carolina,45025,Chesterfield,34.6955,-79.9085,1840016582
Swainsboro,Swainsboro,GA,Georgia,13107,Emanuel,32.5866,-82.3345,1840015787
Jasper,Jasper,TX,Texas,48241,Jasper,30.9221,-93.9947,1840019560
Wynne,Wynne,AR,Arkansas,5037,Cross,35.2322,-90.7894,1840015443
Round Lake Park,Round Lake Park,IL,Illinois,17097,Lake,42.3309,-88.075,1840011173
Quarryville,Quarryville,PA,Pennsylvania,42071,Lancaster,39.8957,-76.1617,1840003726
Salida,Salida,CO,Colorado,8015,Chaffee,38.53,-105.9981,1840021473
South Boston,South Boston,VA,Virginia,51083,Halifax,36.7132,-78.9135,1840037461
Citrus Hills,Citrus Hills,FL,Florida,12017,Citrus,28.887,-82.4312,1840028978
Albion,Albion,NY,New York,36073,Orleans,43.246,-78.1902,1840004265
Wading River,Wading River,NY,New York,36103,Suffolk,40.9464,-72.823,1840005107
Salem,Salem,IL,Illinois,17121,Marion,38.6279,-88.959,1840009789
Boyes Hot Springs,Boyes Hot Springs,CA,California,6097,Sonoma,38.3126,-122.4888,1840017572
Payette,Payette,ID,Idaho,16075,Payette,44.0788,-116.9255,1840020015
Grove,Grove,OK,Oklahoma,40041,Delaware,36.593,-94.7879,1840020369
Gettysburg,Gettysburg,PA,Pennsylvania,42001,Adams,39.8304,-77.2339,1840000683
Highlands,Highlands,TX,Texas,48201,Harris,29.813,-95.0577,1840018254
Welcome,Welcome,SC,South Carolina,45045,Greenville,34.8204,-82.46,1840013499
Kasson,Kasson,MN,Minnesota,27039,Dodge,44.0333,-92.7482,1840007913
Granite Falls,Granite Falls,WA,Washington,53061,Snohomish,48.0874,-121.9706,1840019787
Creston,Creston,IA,Iowa,19175,Union,41.0597,-94.365,1840000892
Clear Lake,Clear Lake,IA,Iowa,19033,Cerro Gordo,43.1346,-93.374,1840000379
Steele Creek,Steele Creek,AK,Alaska,2090,Fairbanks North Star,64.9295,-147.3955,1840075216
Fort Scott,Fort Scott,KS,Kansas,20011,Bourbon,37.8283,-94.7038,1840001683
Fanwood,Fanwood,NJ,New Jersey,34039,Union,40.6417,-74.3857,1840003614
Pukalani,Pukalani,HI,Hawaii,15009,Maui,20.8329,-156.3415,1840029545
Hornsby Bend,Hornsby Bend,TX,Texas,48453,Travis,30.245,-97.5833,1840027020
Carbondale,Carbondale,CO,Colorado,8045,Garfield,39.3949,-107.2147,1840022431
Robinwood,Robinwood,MD,Maryland,24043,Washington,39.6266,-77.663,1840031480
Perry,Perry,IA,Iowa,19049,Dallas,41.8387,-94.0937,1840009211
Sebastopol,Sebastopol,CA,California,6097,Sonoma,38.4001,-122.8276,1840021489
Webster City,Webster City,IA,Iowa,19079,Hamilton,42.4623,-93.8167,1840000449
Hastings,Hastings,MI,Michigan,26015,Barry,42.6498,-85.2887,1840003110
Plain City,Plain City,UT,Utah,49057,Weber,41.307,-112.0877,1840020136
Indiantown,Indiantown,FL,Florida,12085,Martin,27.0375,-80.4913,1840014189
Fort Dix,Fort Dix,NJ,New Jersey,34005,Burlington,40.006,-74.6089,1840005516
Collinsville,Collinsville,VA,Virginia,51089,Henry,36.7215,-79.9121,1840006553
Holtville,Holtville,CA,California,6025,Imperial,32.813,-115.378,1840020631
Wellington,Wellington,KS,Kansas,20191,Sumner,37.2622,-97.4282,1840001703
Piñon Hills,Pinon Hills,CA,California,6071,San Bernardino,34.4438,-117.6214,1840025799
Auburn,Auburn,GA,Georgia,13013,Barrow,34.0157,-83.8319,1840013680
Thurmont,Thurmont,MD,Maryland,24021,Frederick,39.621,-77.4076,1840005716
Old Jefferson,Old Jefferson,LA,Louisiana,22033,East Baton Rouge,30.3776,-91.006,1840031108
North Patchogue,North Patchogue,NY,New York,36103,Suffolk,40.7833,-73.0234,1840005059
Brighton,Brighton,MI,Michigan,26093,Livingston,42.5298,-83.7847,1840003099
Oakdale,Oakdale,LA,Louisiana,22003,Allen,30.8157,-92.6542,1840015012
San Antonio,San Antonio,PR,Puerto Rico,72051,Dorado,18.4468,-66.3002,1630023733
Lamar,Lamar,CO,Colorado,8099,Prowers,38.0739,-102.6153,1840020267
Butler,Butler,NJ,New Jersey,34027,Morris,40.9989,-74.3471,1840000947
Chehalis,Chehalis,WA,Washington,53041,Lewis,46.6638,-122.965,1840018472
Etowah,Etowah,NC,North Carolina,37089,Henderson,35.3061,-82.5902,1840013074
East Franklin,East Franklin,NJ,New Jersey,34035,Somerset,40.4933,-74.4711,1840039869
Waller,Waller,WA,Washington,53053,Pierce,47.2035,-122.3699,1840037889
Windsor,Windsor,WI,Wisconsin,55025,Dane,43.2406,-89.2952,1840006867
Scotia,Scotia,NY,New York,36093,Schenectady,42.8321,-73.9607,1840004448
Marshfield,Marshfield,MO,Missouri,29225,Webster,37.3414,-92.9116,1840008742
Devils Lake,Devils Lake,ND,North Dakota,38071,Ramsey,48.1131,-98.875,1840091411
River Oaks,River Oaks,TX,Texas,48439,Tarrant,32.7767,-97.3984,1840020701
Waupaca,Waupaca,WI,Wisconsin,55135,Waupaca,44.3506,-89.0719,1840002353
Wapato,Wapato,WA,Washington,53077,Yakima,46.4435,-120.4215,1840021153
South Beloit,South Beloit,IL,Illinois,17201,Winnebago,42.4822,-89.0248,1840009131
Baldwin Harbor,Baldwin Harbor,NY,New York,36059,Nassau,40.6296,-73.6025,1840005229
Kula,Kula,HI,Hawaii,15009,Maui,20.7706,-156.3284,1840039188
Broadview,Broadview,IL,Illinois,17031,Cook,41.8584,-87.8562,1840010141
Cushing,Cushing,OK,Oklahoma,40119,Payne,35.9798,-96.7602,1840019062
Pike Creek,Pike Creek,DE,Delaware,10003,New Castle,39.7485,-75.6953,1840028618
Milan,Milan,TN,Tennessee,47053,Gibson,35.9126,-88.7554,1840014483
Senatobia,Senatobia,MS,Mississippi,28137,Tate,34.6081,-89.9762,1840015545
Juncos,Juncos,PR,Puerto Rico,72077,Juncos,18.2264,-65.9163,1630023721
Sioux Center,Sioux Center,IA,Iowa,19167,Sioux,43.0748,-96.1707,1840009043
Calumet Park,Calumet Park,IL,Illinois,17031,Cook,41.665,-87.6578,1840010145
Escalon,Escalon,CA,California,6077,San Joaquin,37.7912,-120.9982,1840020262
Luquillo,Luquillo,PR,Puerto Rico,72089,Luquillo,18.3735,-65.7218,1630023692
Lake Shore,Lake Shore,WA,Washington,53011,Clark,45.6911,-122.6911,1840037873
Pulaski,Pulaski,TN,Tennessee,47055,Giles,35.1933,-87.035,1840014575
Emerson,Emerson,NJ,New Jersey,34003,Bergen,40.9748,-74.0239,1840003545
Bernardsville,Bernardsville,NJ,New Jersey,34035,Somerset,40.7268,-74.5918,1840001052
Caribou,Caribou,ME,Maine,23003,Aroostook,46.8662,-67.9919,1840000145
Tuttle,Tuttle,OK,Oklahoma,40051,Grady,35.3069,-97.7562,1840021802
LaFayette,LaFayette,GA,Georgia,13295,Walker,34.7088,-85.2815,1840014656
Palmyra,Palmyra,PA,Pennsylvania,42075,Lebanon,40.31,-76.5945,1840001350
Joshua Tree,Joshua Tree,CA,California,6071,San Bernardino,34.1236,-116.3128,1840017802
Leola,Leola,PA,Pennsylvania,42071,Lancaster,40.0915,-76.1891,1840005492
Dayton,Dayton,NJ,New Jersey,34023,Middlesex,40.3815,-74.5137,1840005414
Inwood,Inwood,FL,Florida,12105,Polk,28.0391,-81.7677,1840014123
Glen Ridge,Glen Ridge,NJ,New Jersey,34013,Essex,40.8041,-74.2043,1840005356
Plumas Lake,Plumas Lake,CA,California,6115,Yuba,38.9924,-121.558,1840024456
Hales Corners,Hales Corners,WI,Wisconsin,55079,Milwaukee,42.941,-88.0491,1840003040
Hughson,Hughson,CA,California,6099,Stanislaus,37.602,-120.866,1840020285
Scappoose,Scappoose,OR,Oregon,41009,Columbia,45.7564,-122.8771,1840021186
McCook,McCook,NE,Nebraska,31145,Red Willow,40.2046,-100.6214,1840008369
Lago Vista,Lago Vista,TX,Texas,48453,Travis,30.4519,-97.9908,1840020893
Columbia Falls,Columbia Falls,MT,Montana,30029,Flathead,48.3708,-114.1903,1840018351
Dry Run,Dry Run,OH,Ohio,39061,Hamilton,39.1049,-84.3312,1840034384
Jackson,Jackson,CA,California,6005,Amador,38.3485,-120.7728,1840018852
Marshall,Marshall,MI,Michigan,26025,Calhoun,42.2617,-84.9597,1840003177
Montrose,Montrose,VA,Virginia,51087,Henrico,37.52,-77.3772,1840006389
Albertville,Albertville,MN,Minnesota,27171,Wright,45.2364,-93.6618,1840006706
Porters Neck,Porters Neck,NC,North Carolina,37129,New Hanover,34.2942,-77.7695,1840040293
Gold River,Gold River,CA,California,6067,Sacramento,38.6268,-121.2488,1840017583
Berlin,Berlin,NJ,New Jersey,34007,Camden,39.7915,-74.9375,1840001505
Delafield,Delafield,WI,Wisconsin,55133,Waukesha,43.072,-88.3913,1840003017
Mount Horeb,Mount Horeb,WI,Wisconsin,55025,Dane,43.006,-89.7317,1840002921
Big Stone Gap,Big Stone Gap,VA,Virginia,51195,Wise,36.8626,-82.7769,1840006481
Gonzales,Gonzales,TX,Texas,48177,Gonzales,29.5126,-97.4472,1840020953
Pikeville,Pikeville,KY,Kentucky,21195,Pike,37.4807,-82.5262,1840014348
Haddon Heights,Haddon Heights,NJ,New Jersey,34007,Camden,39.8791,-75.0645,1840003779
Page,Page,AZ,Arizona,4005,Coconino,36.9426,-111.5071,1840020336
Fairfax,Fairfax,CA,California,6041,Marin,37.9886,-122.5952,1840021516
Yreka,Yreka,CA,California,6093,Siskiyou,41.7292,-122.6312,1840021320
Benton,Benton,IL,Illinois,17055,Franklin,38.011,-88.9179,1840007543
Norwich,Norwich,NY,New York,36017,Chenango,42.5333,-75.5227,1840000424
Marengo,Marengo,IL,Illinois,17111,McHenry,42.2312,-88.6153,1840008084
Fairlawn,Fairlawn,OH,Ohio,39153,Summit,41.127,-81.6215,1840008253
Robinson,Robinson,IL,Illinois,17033,Crawford,39.0089,-87.7333,1840009691
Gurabo,Gurabo,PR,Puerto Rico,72063,Gurabo,18.2529,-65.9786,1630035678
Tyrone,Tyrone,GA,Georgia,13113,Fayette,33.4753,-84.5941,1840016845
North Star,North Star,DE,Delaware,10003,New Castle,39.755,-75.7331,1840028615
Purcell,Purcell,OK,Oklahoma,40087,McClain,35.018,-97.3747,1840020454
Lowell,Lowell,MI,Michigan,26081,Kent,42.9351,-85.3457,1840002931
Hatboro,Hatboro,PA,Pennsylvania,42091,Montgomery,40.1775,-75.1054,1840003700
Landen,Landen,OH,Ohio,39165,Warren,39.3153,-84.277,1840034146
Dos Palos,Dos Palos,CA,California,6047,Merced,36.9854,-120.6336,1840018935
Oceano,Oceano,CA,California,6079,San Luis Obispo,35.1019,-120.609,1840019123
Sappington,Sappington,MO,Missouri,29189,St. Louis,38.526,-90.373,1840006122
McCordsville,McCordsville,IN,Indiana,18059,Hancock,39.8967,-85.9209,1840009526
Silvis,Silvis,IL,Illinois,17161,Rock Island,41.4976,-90.4101,1840009232
Newport,Newport,AR,Arkansas,5067,Jackson,35.6234,-91.2322,1840014516
Southwood Acres,Southwood Acres,CT,Connecticut,9003,Hartford,41.961,-72.5719,1840028602
Mount Shasta,Mount Shasta,CA,California,6093,Siskiyou,41.3206,-122.315,1840020106
Ojai,Ojai,CA,California,6111,Ventura,34.4487,-119.2469,1840020473
Monticello,Monticello,NY,New York,36105,Sullivan,41.6522,-74.6876,1840004791
Villa Hills,Villa Hills,KY,Kentucky,21117,Kenton,39.0656,-84.595,1840015176
St. Gabriel,St. Gabriel,LA,Louisiana,22047,Iberville,30.2537,-91.1013,1840015926
Lander,Lander,WY,Wyoming,56013,Fremont,42.8313,-108.7599,1840020027
Palmer,Palmer,AK,Alaska,2170,Matanuska-Susitna,61.5971,-149.1147,1840023379
Dock Junction,Dock Junction,GA,Georgia,13127,Glynn,31.2031,-81.5156,1840029453
Keystone Heights,Keystone Heights,FL,Florida,12019,Clay,29.7812,-82.034,1840015049
Waikele,Waikele,HI,Hawaii,15003,Honolulu,21.4025,-158.0058,1840039259
White Oak,White Oak,PA,Pennsylvania,42003,Allegheny,40.3415,-79.8007,1840001277
Hillcrest,Hillcrest,NY,New York,36087,Rockland,41.1298,-74.035,1840004967
Rockton,Rockton,IL,Illinois,17201,Winnebago,42.45,-89.0629,1840011121
Park City,Park City,IL,Illinois,17097,Lake,42.3522,-87.8915,1840009133
Ashland,Ashland,PA,Pennsylvania,42107,Schuylkill,40.7811,-76.3451,1840002753
Florence,Florence,CO,Colorado,8043,Fremont,38.3836,-105.1114,1840020250
Old Town,Old Town,ME,Maine,23019,Penobscot,44.9491,-68.7249,1840000240
Edgerton,Edgerton,WI,Wisconsin,55105,Rock,42.8385,-89.0699,1840002468
New London,New London,WI,Wisconsin,55135,Waupaca,44.395,-88.7394,1840002361
North Bend,North Bend,WA,Washington,53033,King,47.49,-121.7742,1840019833
Hiawatha,Hiawatha,IA,Iowa,19113,Linn,42.0547,-91.6911,1840006989
Hubbard,Hubbard,OH,Ohio,39155,Trumbull,41.1595,-80.5672,1840007130
River Rouge,River Rouge,MI,Michigan,26163,Wayne,42.2731,-83.1246,1840003960
Sandwich,Sandwich,IL,Illinois,17037,DeKalb,41.6496,-88.6177,1840009188
Belen,Belen,NM,New Mexico,35061,Valencia,34.7115,-106.7985,1840019194
Marion,Marion,VA,Virginia,51173,Smyth,36.8389,-81.5135,1840006515
Inverness,Inverness,FL,Florida,12017,Citrus,28.8397,-82.3437,1840015085
Cotati,Cotati,CA,California,6097,Sonoma,38.3279,-122.7092,1840018840
Wauseon,Wauseon,OH,Ohio,39051,Fulton,41.5532,-84.141,1840010217
Mills River,Mills River,NC,North Carolina,37089,Henderson,35.3853,-82.5854,1840016370
Saranac Lake,Saranac Lake,NY,New York,36033,Franklin,44.3245,-74.1314,1840004068
Sanibel,Sanibel,FL,Florida,12071,Lee,26.4534,-82.1023,1840015996
Farmington,Farmington,AR,Arkansas,5143,Washington,36.037,-94.2537,1840013367
Soldotna,Soldotna,AK,Alaska,2122,Kenai Peninsula,60.4862,-151.0672,1840023415
Port Jefferson Station,Port Jefferson Station,NY,New York,36103,Suffolk,40.926,-73.0651,1840005066
Greenville,Greenville,AL,Alabama,1013,Butler,31.8437,-86.6379,1840003498
West Concord,West Concord,MA,Massachusetts,25017,Middlesex,42.4518,-71.4035,1840003133
New Bremen,New Bremen,OH,Ohio,39011,Auglaize,40.4356,-84.3777,1840012071
Mentor-on-the-Lake,Mentor-on-the-Lake,OH,Ohio,39085,Lake,41.7135,-81.365,1840034156
Ancient Oaks,Ancient Oaks,PA,Pennsylvania,42077,Lehigh,40.536,-75.5852,1840034845
Farr West,Farr West,UT,Utah,49057,Weber,41.3015,-112.0318,1840020128
South Apopka,South Apopka,FL,Florida,12095,Orange,28.6569,-81.5057,1840028779
Pembroke,Pembroke,NC,North Carolina,37155,Robeson,34.6766,-79.1934,1840016541
Canóvanas,Canovanas,PR,Puerto Rico,72029,Canóvanas,18.3782,-65.9056,1630023717
Providence Village,Providence Village,TX,Texas,48121,Denton,33.2363,-96.9611,1840043421
Inverness,Inverness,IL,Illinois,17031,Cook,42.1152,-88.1019,1840011266
Gypsum,Gypsum,CO,Colorado,8037,Eagle,39.6285,-106.9334,1840021426
Clarkston,Clarkston,WA,Washington,53003,Asotin,46.4161,-117.0505,1840018499
Tolleson,Tolleson,AZ,Arizona,4013,Maricopa,33.4484,-112.2561,1840021943
